고유 ID,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익,관리자,지역-1,주문 번호-1,반품?
10716,2017-07-02,2017-07-07,표준 배송,JC-15385,오현숙,소비자,부평구,인천광역시,대한민국,OFF-ST-10003282,사무용품,수납용품,"Fellowes Folders, Single Width",53917.2,2,0,12362.4,김성식,수도권,,
10717,2017-07-02,2017-07-07,표준 배송,JC-15385,오현숙,소비자,부평구,인천광역시,대한민국,OFF-SU-10003544,사무용품,일반 사무용품,"Kleencut Scissors, High Speed",181886.4,8,0,78091.2,김성식,수도권,,
10718,2017-07-02,2017-07-07,표준 배송,JC-15385,오현숙,소비자,부평구,인천광역시,대한민국,OFF-AR-10001117,사무용품,필기구,"Stanley Pens, Blue",41004,4,0,18360,김성식,수도권,,
10732,2017-07-26,2017-07-31,표준 배송,GZ-14545,성혜원,기업 고객,강서구,부산광역시,대한민국,OFF-BI-10003240,사무용품,바인더,"Ibico Binding Machine, Economy",62938.08,2,0.4,-1077.12,최진수,영남,,
10733,2017-07-26,2017-07-31,표준 배송,GZ-14545,성혜원,기업 고객,강서구,부산광역시,대한민국,OFF-AR-10004748,사무용품,필기구,"Boston Pencil Sharpener, Easy-Erase",110931.12,6,0.4,7380.72,최진수,영남,,
10734,2017-05-10,2017-05-15,표준 배송,CD-11980,김충성,소비자,통영시,경상남도,대한민국,OFF-BI-10001973,사무용품,바인더,"Wilson Jones 3-Hole Punch, Clear",111996,4,0,17870.4,최진수,영남,,
10735,2017-05-10,2017-05-15,표준 배송,CD-11980,김충성,소비자,통영시,경상남도,대한민국,OFF-AR-10003683,사무용품,필기구,"Boston Sketch Pad, Fluorescent",101714.4,2,0,23378.4,최진수,영남,,
10736,2017-08-25,2017-08-29,표준 배송,TS-21160,오진현,기업 고객,서초구,서울특별시,대한민국,OFF-PA-10002218,사무용품,종이,"Enermax Note Cards, Multicolor",133171.2,4,0,7956,김성식,수도권,,
10737,2017-08-25,2017-08-29,표준 배송,TS-21160,오진현,기업 고객,서초구,서울특별시,대한민국,TEC-AC-10001406,사무기기,악세사리,"Enermax Memory Card, Programmable",118207.8,1,0,46083.6,김성식,수도권,,
10738,2017-10-12,2017-10-17,빠른 배송,HH-15010,홍효신,기업 고객,동대문구,서울특별시,대한민국,OFF-LA-10002086,사무용품,라벨,"Hon Shipping Labels, 5000 Label Set",14394.24,2,0.4,-4822.56,김성식,수도권,,
10739,2017-08-02,2017-08-05,빠른 배송,TS-21205,손지원,기업 고객,진천군,충청북도,대한민국,FUR-TA-10001276,가구,탁자,"Lesro Coffee Table, with Bottom Storage",1542240,6,0,508939.2,금나나,충청,,
10740,2017-08-02,2017-08-05,빠른 배송,TS-21205,손지원,기업 고객,진천군,충청북도,대한민국,OFF-PA-10000373,사무용품,종이,"Xerox Cards & Envelopes, 8.5 x 11",300553.2,6,0,105019.2,금나나,충청,,
10741,2017-08-02,2017-08-05,빠른 배송,TS-21205,손지원,기업 고객,진천군,충청북도,대한민국,FUR-CH-10000994,가구,의자,"Office Star Steel Folding Chair, Red",374176.8,4,0,22399.2,금나나,충청,,
10747,2017-03-16,2017-03-21,표준 배송,CC-12475,노재성,소비자,수성구,대구광역시,대한민국,OFF-ST-10004687,사무용품,수납용품,"Eldon Lockers, Industrial",1618862.4,8,0,679809.6,최진수,영남,,
10748,2017-03-16,2017-03-21,표준 배송,CC-12475,노재성,소비자,수성구,대구광역시,대한민국,OFF-AP-10004919,사무용품,가전,"Hamilton Beach Blender, White",146451.6,2,0,10220.4,최진수,영남,,
10749,2017-11-03,2017-11-07,표준 배송,MG-17875,김주경,홈 오피스,영암군,전라남도,대한민국,OFF-FA-10002791,사무용품,파스너,"OIC Push Pins, Assorted Sizes",7564.32,1,0.4,862.92,정신,호남,,
10750,2017-11-03,2017-11-07,표준 배송,MG-17875,김주경,홈 오피스,영암군,전라남도,대한민국,TEC-PH-10004800,사무기기,전화기,"Apple Headset, Full Size",91249.2,2,0.4,-1530,정신,호남,,
10756,2017-12-10,2017-12-16,표준 배송,PF-19225,백소희,소비자,부여군,충청남도,대한민국,TEC-AC-10000633,사무기기,악세사리,"Enermax Memory Card, USB",233784,2,0,37393.2,금나나,충청,,
10757,2017-12-10,2017-12-16,표준 배송,PF-19225,백소희,소비자,부여군,충청남도,대한민국,OFF-SU-10004373,사무용품,일반 사무용품,"Kleencut Scissors, Steel",44247.6,2,0,12362.4,금나나,충청,,
10758,2017-12-10,2017-12-16,표준 배송,PF-19225,백소희,소비자,부여군,충청남도,대한민국,OFF-AR-10000293,사무용품,필기구,"BIC Sketch Pad, Water Color",105753.6,2,0,48592.8,금나나,충청,,
10759,2017-12-10,2017-12-16,표준 배송,PF-19225,백소희,소비자,부여군,충청남도,대한민국,OFF-BI-10001347,사무용품,바인더,"Cardinal Binder Covers, Economy",12240,1,0,1224,금나나,충청,,
10770,2017-04-12,2017-04-16,빠른 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,TEC-AC-10002543,사무기기,악세사리,"Enermax Mouse, Bluetooth",164383.2,4,0,72216,김성식,수도권,IN-2017-84584,Yes
10771,2017-04-12,2017-04-16,빠른 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,OFF-AR-10003085,사무용품,필기구,"Stanley Markers, Easy-Erase",45838.8,2,0,12362.4,김성식,수도권,IN-2017-84584,Yes
10772,2017-04-12,2017-04-16,빠른 배송,DR-12940,나혜원,홈 오피스,중구,서울특별시,대한민국,OFF-EN-10004469,사무용품,봉투,"Jiffy Manila Envelope, Recycled",101224.8,4,0,979.2,김성식,수도권,IN-2017-84584,Yes
10773,2017-05-25,2017-05-29,표준 배송,NC-18625,유원경,기업 고객,서대문구,서울특별시,대한민국,FUR-BO-10001254,가구,책장,"Dania 3-Shelf Cabinet, Mobile",293698.8,2,0,0,김성식,수도권,,
10775,2017-11-12,2017-11-16,표준 배송,KH-16510,임미르,소비자,서구,인천광역시,대한민국,OFF-PA-10003808,사무용품,종이,"SanDisk Note Cards, Premium",38225.52,2,0.4,-8286.48,김성식,수도권,,
10776,2017-11-12,2017-11-16,표준 배송,KH-16510,임미르,소비자,서구,인천광역시,대한민국,OFF-BI-10004597,사무용품,바인더,"Avery Binding Machine, Durable",123232.32,4,0.4,-39070.08,김성식,수도권,,
10797,2017-10-16,2017-10-21,표준 배송,AM-10705,곽찬경,소비자,강남구,서울특별시,대한민국,OFF-BI-10002520,사무용품,바인더,"Cardinal Hole Reinforcements, Recycled",27907.2,8,0.4,-7099.2,김성식,수도권,,
10803,2017-11-14,2017-11-20,표준 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,OFF-EN-10002002,사무용품,봉투,"Cameo Peel and Seal, Security-Tint",28641.6,2,0.4,-10036.8,김성식,수도권,,
10804,2017-11-14,2017-11-20,표준 배송,AG-10900,양승호,소비자,성동구,서울특별시,대한민국,TEC-AC-10002522,사무기기,악세사리,"Memorex Router, Erganomic",298680.48,2,0.4,-14969.52,김성식,수도권,,
10809,2017-12-18,2017-12-21,빠른 배송,MC-17845,우하민,소비자,목포시,전라남도,대한민국,OFF-EN-10000051,사무용품,봉투,"GlobeWeis Manila Envelope, with clear poly window",63097.2,2,0,17013.6,정신,호남,,
10811,2017-05-22,2017-05-27,표준 배송,BW-11200,지태영,소비자,평택시,경기도,대한민국,TEC-PH-10004800,사무기기,전화기,"Apple Headset, Full Size",456246,6,0,177908.4,김성식,수도권,,
10812,2017-05-22,2017-05-27,표준 배송,BW-11200,지태영,소비자,평택시,경기도,대한민국,OFF-FA-10001764,사무용품,파스너,"OIC Staples, Bulk Pack",69400.8,6,0,3304.8,김성식,수도권,,
10813,2017-05-22,2017-05-27,표준 배송,BW-11200,지태영,소비자,평택시,경기도,대한민국,OFF-AR-10004748,사무용품,필기구,"Boston Pencil Sharpener, Easy-Erase",61628.4,2,0,27111.6,김성식,수도권,,
10814,2017-05-22,2017-05-27,표준 배송,BW-11200,지태영,소비자,평택시,경기도,대한민국,OFF-EN-10002592,사무용품,봉투,"Cameo Interoffice Envelope, Recycled",94309.2,2,0,34884,김성식,수도권,,
10816,2017-06-13,2017-06-15,특급 배송,HR-14830,문경민,기업 고객,의정부시,경기도,대한민국,TEC-MA-10003176,사무기기,전산기기,"Panasonic Inkjet, Wireless",318331.8,1,0,146421,김성식,수도권,,
10821,2017-12-21,2017-12-23,특급 배송,CM-12385,심초롱,소비자,남구,인천광역시,대한민국,OFF-BI-10003342,사무용품,바인더,"Cardinal Binder, Economy",56426.4,4,0,13464,김성식,수도권,,
10822,2017-12-21,2017-12-23,특급 배송,CM-12385,심초롱,소비자,남구,인천광역시,대한민국,OFF-SU-10003428,사무용품,일반 사무용품,"Kleencut Box Cutter, High Speed",70686,2,0,16952.4,김성식,수도권,,
10827,2017-05-09,2017-05-13,표준 배송,TG-21310,남주석,소비자,여주시,경기도,대한민국,OFF-BI-10003879,사무용품,바인더,"Ibico Binder Covers, Economy",83538,6,0,22399.2,김성식,수도권,,
10828,2017-05-09,2017-05-13,표준 배송,TG-21310,남주석,소비자,여주시,경기도,대한민국,FUR-BO-10001835,가구,책장,"Safco Library with Doors, Traditional",795171.6,2,0,206733.6,김성식,수도권,,
10829,2017-05-09,2017-05-13,표준 배송,TG-21310,남주석,소비자,여주시,경기도,대한민국,FUR-CH-10002923,가구,의자,"SAFCO Rocking Chair, Set of Two",279806.4,2,0,64321.2,김성식,수도권,,
10834,2017-05-11,2017-05-14,특급 배송,JM-15535,하종석,소비자,도봉구,서울특별시,대한민국,TEC-PH-10003796,사무기기,전화기,"Apple Headset, with Caller ID",89670.24,2,0.4,-38910.96,김성식,수도권,,
10835,2017-05-11,2017-05-14,특급 배송,JM-15535,하종석,소비자,도봉구,서울특별시,대한민국,OFF-FA-10003266,사무용품,파스너,"Stockwell Clamps, Assorted Sizes",39877.92,4,0.4,-8714.88,김성식,수도권,,
10836,2017-05-11,2017-05-14,특급 배송,JM-15535,하종석,소비자,도봉구,서울특별시,대한민국,OFF-SU-10003688,사무용품,일반 사무용품,"Acme Shears, High Speed",122204.16,4,0.4,-10232.64,김성식,수도권,,
10841,2017-06-01,2017-06-03,빠른 배송,RP-19270,장주연,기업 고객,남구,대구광역시,대한민국,FUR-CH-10000470,가구,의자,"Novimex Executive Leather Armchair, Red",563284.8,2,0.4,-338007.6,최진수,영남,,
10861,2017-01-01,2017-01-03,빠른 배송,KN-16390,한민철,기업 고객,남구,울산광역시,대한민국,OFF-FA-10002639,사무용품,파스너,"Advantus Staples, Metal",67197.6,6,0,7894.8,최진수,영남,,
10862,2017-01-01,2017-01-03,빠른 배송,KN-16390,한민철,기업 고객,남구,울산광역시,대한민국,OFF-AR-10000603,사무용품,필기구,"Boston Highlighters, Water Color",89964,4,0,7099.2,최진수,영남,,
10863,2017-11-06,2017-11-12,표준 배송,RW-19540,류태식,기업 고객,원주시,강원도,대한민국,OFF-PA-10000527,사무용품,종이,"Enermax Note Cards, Premium",36609.84,2,0.4,-48.96,박진석,강원,,
10864,2017-11-06,2017-11-12,표준 배송,RW-19540,류태식,기업 고객,원주시,강원도,대한민국,OFF-BI-10003090,사무용품,바인더,"Avery Binder Covers, Clear",12888.72,2,0.4,-4981.68,박진석,강원,,
10875,2017-04-04,2017-04-10,표준 배송,ER-13855,송소은,기업 고객,김포시,경기도,대한민국,FUR-FU-10004497,가구,가구류,"Tenex Door Stop, Erganomic",104064.48,4,0.4,-15642.72,김성식,수도권,,
10882,2017-02-10,2017-02-15,빠른 배송,HM-14860,이윤승,기업 고객,성남시,경기도,대한민국,OFF-FA-10002790,사무용품,파스너,"Stockwell Push Pins, 12 Pack",82069.2,6,0,40942.8,김성식,수도권,,
10883,2017-11-12,2017-11-17,표준 배송,TB-21055,장하랑,소비자,당진시,충청남도,대한민국,OFF-EN-10001712,사무용품,봉투,"Kraft Interoffice Envelope, Set of 50",57430.08,2,0.4,-19192.32,금나나,충청,,
10888,2017-12-24,2017-12-27,빠른 배송,GM-14440,정경진,소비자,증평군,충청북도,대한민국,FUR-CH-10000005,가구,의자,"Office Star Executive Leather Armchair, Adjustable",575182.08,2,0.4,-268459.92,금나나,충청,,
10889,2017-12-24,2017-12-27,빠른 배송,GM-14440,정경진,소비자,증평군,충청북도,대한민국,FUR-FU-10001541,가구,가구류,"Tenex Photo Frame, Black",126904.32,4,0.4,-4308.48,금나나,충청,,
10890,2017-08-04,2017-08-06,특급 배송,BB-10990,김유인,기업 고객,진도군,전라남도,대한민국,FUR-CH-10003608,가구,의자,"SAFCO Chairmat, Set of Two",227921.04,6,0.4,-19020.96,정신,호남,,
10891,2017-08-04,2017-08-06,특급 배송,BB-10990,김유인,기업 고객,진도군,전라남도,대한민국,OFF-EN-10004305,사무용품,봉투,"Jiffy Manila Envelope, Security-Tint",34773.84,2,0.4,-11615.76,정신,호남,,
10892,2017-08-04,2017-08-06,특급 배송,BB-10990,김유인,기업 고객,진도군,전라남도,대한민국,OFF-EN-10000561,사무용품,봉투,"Ames Business Envelopes, Recycled",62570.88,6,0.4,3084.48,정신,호남,,
10897,2017-05-21,2017-05-26,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,TEC-MA-10003112,사무기기,전산기기,"StarTech Phone, Durable",152265.6,2,0,7588.8,김성식,수도권,,
10905,2017-06-22,2017-06-28,표준 배송,CS-12400,안성진,홈 오피스,광진구,서울특별시,대한민국,FUR-CH-10003143,가구,의자,"Harbour Creations Bag Chairs, Black",120747.6,2,0,59119.2,김성식,수도권,,
10906,2017-06-22,2017-06-28,표준 배송,CS-12400,안성진,홈 오피스,광진구,서울특별시,대한민국,FUR-FU-10002546,가구,가구류,"Deflect-O Light Bulb, Durable",32680.8,2,0,6854.4,김성식,수도권,,
10907,2017-06-22,2017-06-28,표준 배송,CS-12400,안성진,홈 오피스,광진구,서울특별시,대한민국,TEC-MA-10004295,사무기기,전산기기,"Panasonic Phone, Red",334519.2,4,0,93636,김성식,수도권,,
10909,2017-10-24,2017-10-27,빠른 배송,AB-10060,배명희,홈 오피스,함평군,전라남도,대한민국,FUR-FU-10001601,가구,가구류,"Rubbermaid Frame, Erganomic",132816.24,2,0.4,-22142.16,정신,호남,,
10911,2017-08-23,2017-08-28,표준 배송,HP-14815,구민서,홈 오피스,동구,광주광역시,대한민국,OFF-BI-10004121,사무용품,바인더,"Avery Index Tab, Durable",13647.6,2,0,2570.4,정신,호남,,
10920,2017-03-28,2017-04-01,표준 배송,DM-13525,최현,기업 고객,용산구,서울특별시,대한민국,FUR-BO-10003713,가구,책장,"Sauder Corner Shelving, Mobile",366759.36,4,0.4,-226268.64,김성식,수도권,,
10934,2017-10-04,2017-10-04,당일 배송,CK-12205,황윤설,소비자,동구,울산광역시,대한민국,OFF-BI-10001135,사무용품,바인더,"Avery Hole Reinforcements, Durable",7233.84,2,0.4,-2802.96,최진수,영남,,
10935,2017-10-04,2017-10-04,당일 배송,CK-12205,황윤설,소비자,동구,울산광역시,대한민국,FUR-BO-10000889,가구,책장,"Safco 3-Shelf Cabinet, Mobile",209744.64,2,0.4,-87442.56,최진수,영남,,
10936,2017-10-04,2017-10-04,당일 배송,CK-12205,황윤설,소비자,동구,울산광역시,대한민국,OFF-AP-10002629,사무용품,가전,"Cuisinart Stove, White",1313180.64,4,0.4,-547176.96,최진수,영남,,
10937,2017-11-13,2017-11-19,표준 배송,MH-18115,허연경,홈 오피스,여주시,경기도,대한민국,OFF-EN-10003853,사무용품,봉투,"Cameo Peel and Seal, Recycled",40392,2,0,4834.8,김성식,수도권,,
10948,2017-03-26,2017-03-28,빠른 배송,RC-19960,강하리,소비자,울릉군,경상북도,대한민국,FUR-CH-10002793,가구,의자,"Office Star Bag Chairs, Adjustable",118177.2,2,0,36597.6,최진수,영남,,
10949,2017-03-26,2017-03-28,빠른 배송,RC-19960,강하리,소비자,울릉군,경상북도,대한민국,TEC-PH-10000571,사무기기,전화기,"Apple Audio Dock, with Caller ID",340455.6,2,0,78274.8,최진수,영남,,
10950,2017-03-26,2017-03-28,빠른 배송,RC-19960,강하리,소비자,울릉군,경상북도,대한민국,OFF-AR-10001570,사무용품,필기구,"Sanford Canvas, Water Color",109548,2,0,36108,최진수,영남,,
10951,2017-03-26,2017-03-28,빠른 배송,RC-19960,강하리,소비자,울릉군,경상북도,대한민국,OFF-ST-10004050,사무용품,수납용품,"Fellowes Folders, Blue",161568,6,0,59670,최진수,영남,,
10952,2017-03-26,2017-03-28,빠른 배송,RC-19960,강하리,소비자,울릉군,경상북도,대한민국,TEC-PH-10002799,사무기기,전화기,"Apple Audio Dock, Full Size",686174.4,4,0,240148.8,최진수,영남,,
10958,2017-08-16,2017-08-19,특급 배송,DM-12955,현지혜,기업 고객,금천구,서울특별시,대한민국,OFF-LA-10004137,사무용품,라벨,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",40208.4,6,0.4,-7527.6,김성식,수도권,,
10964,2017-09-13,2017-09-18,표준 배송,SC-20260,박하영,기업 고객,영동군,충청북도,대한민국,OFF-FA-10001631,사무용품,파스너,"Advantus Staples, Bulk Pack",26585.28,4,0.4,-2668.32,금나나,충청,,
10965,2017-05-28,2017-06-02,표준 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,OFF-SU-10004249,사무용품,일반 사무용품,"Stiletto Shears, High Speed",117724.32,4,0.4,-3941.28,김성식,수도권,,
10966,2017-05-28,2017-06-02,표준 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,OFF-AR-10000125,사무용품,필기구,"Boston Pens, Fluorescent",18947.52,2,0.4,-8225.28,김성식,수도권,,
10967,2017-05-28,2017-06-02,표준 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,OFF-EN-10001715,사무용품,봉투,"Ames Clasp Envelope, with clear poly window",39437.28,6,0.4,-25006.32,김성식,수도권,,
10968,2017-05-28,2017-06-02,표준 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,OFF-AP-10004293,사무용품,가전,"KitchenAid Refrigerator, Silver",1941349.68,6,0.4,96904.08,김성식,수도권,,
10975,2017-12-19,2017-12-22,빠른 배송,CM-12655,구예원,홈 오피스,부평구,인천광역시,대한민국,OFF-BI-10002775,사무용품,바인더,"Ibico Hole Reinforcements, Clear",26316,4,0,2815.2,김성식,수도권,,
10978,2017-07-11,2017-07-13,특급 배송,PO-18850,한다인,소비자,김제시,전라북도,대한민국,OFF-AR-10003890,사무용품,필기구,"Binney & Smith Pens, Blue",73072.8,6,0,13035.6,정신,호남,,
10979,2017-07-11,2017-07-13,특급 배송,PO-18850,한다인,소비자,김제시,전라북도,대한민국,OFF-SU-10002775,사무용품,일반 사무용품,"Fiskars Box Cutter, Steel",213710.4,6,0,85374,정신,호남,,
10980,2017-07-11,2017-07-13,특급 배송,PO-18850,한다인,소비자,김제시,전라북도,대한민국,OFF-SU-10000427,사무용품,일반 사무용품,"Fiskars Trimmer, Steel",170136,4,0,15300,정신,호남,,
10981,2017-07-11,2017-07-13,특급 배송,PO-18850,한다인,소비자,김제시,전라북도,대한민국,TEC-PH-10000036,사무기기,전화기,"Nokia Smart Phone, Full Size",2595124.8,4,0,311385.6,정신,호남,,
10990,2017-12-03,2017-12-07,빠른 배송,SJ-20500,박가은,소비자,남구,광주광역시,대한민국,OFF-BI-10002975,사무용품,바인더,"Wilson Jones Index Tab, Clear",7233.84,2,0.4,-4394.16,정신,호남,,
10995,2017-09-11,2017-09-15,표준 배송,EM-13810,주혜진,기업 고객,광진구,서울특별시,대한민국,OFF-SU-10001455,사무용품,일반 사무용품,"Acme Box Cutter, Easy Grip",160833.6,4,0,3182.4,김성식,수도권,,
10996,2017-09-11,2017-09-15,표준 배송,EM-13810,주혜진,기업 고객,광진구,서울특별시,대한민국,OFF-ST-10004748,사무용품,수납용품,"Smead Lockers, Blue",404776.8,2,0,60710.4,김성식,수도권,,
10997,2017-09-11,2017-09-15,표준 배송,EM-13810,주혜진,기업 고객,광진구,서울특별시,대한민국,TEC-CO-10002678,사무기기,복사기,"Brother Wireless Fax, High-Speed",1538200.8,4,0,446025.6,김성식,수도권,,
10998,2017-09-11,2017-09-15,표준 배송,EM-13810,주혜진,기업 고객,광진구,서울특별시,대한민국,OFF-LA-10000959,사무용품,라벨,"Harbour Creations Round Labels, Alphabetical",6701.4,1,0,642.6,김성식,수도권,,
6,2015-05-31,2015-06-04,빠른 배송,ST-20530,정연희,소비자,청도군,경상북도,대한민국,OFF-BI-10000168,사무용품,바인더,"Cardinal Hole Reinforcements, Recycled",11628,2,0,2876.4,최진수,영남,,
8,2015-01-03,2015-01-03,당일 배송,KN-16450,최이슬,기업 고객,사천시,경상남도,대한민국,OFF-LA-10003396,사무용품,라벨,"Avery Color Coded Labels, Laser Printer Compatible",36600.66,3,0.1,4837.86,최진수,영남,,
9,2015-01-03,2015-01-03,당일 배송,KN-16450,최이슬,기업 고객,사천시,경상남도,대한민국,OFF-AP-10000304,사무용품,가전,"Hoover Microwave, White",281624.04,1,0.1,112620.24,최진수,영남,,
12,2015-07-12,2015-07-16,표준 배송,SW-20245,임단비,소비자,진천군,충청북도,대한민국,OFF-SU-10004177,사무용품,일반 사무용품,"Fiskars Box Cutter, Easy Grip",62506.62,3,0.45,-26172.18,금나나,충청,,
13,2015-07-12,2015-07-16,표준 배송,SW-20245,임단비,소비자,진천군,충청북도,대한민국,TEC-PH-10001354,사무기기,전화기,"Motorola Speaker Phone, Full Size",601611.3,6,0.25,24005.7,금나나,충청,,
14,2015-07-12,2015-07-16,표준 배송,SW-20245,임단비,소비자,진천군,충청북도,대한민국,OFF-BI-10000089,사무용품,바인더,"Wilson Jones 3-Hole Punch, Recycled",221215.05,9,0.15,88472.25,금나나,충청,,
15,2015-07-12,2015-07-16,표준 배송,SW-20245,임단비,소비자,진천군,충청북도,대한민국,OFF-EN-10003463,사무용품,봉투,"Jiffy Peel and Seal, Recycled",52762.05,5,0.45,-5836.95,금나나,충청,,
16,2015-07-12,2015-07-16,표준 배송,SW-20245,임단비,소비자,진천군,충청북도,대한민국,FUR-CH-10001871,가구,의자,"Harbour Creations Steel Folding Chair, Set of Two",612856.8,8,0.25,-155325.6,금나나,충청,,
28,2015-09-03,2015-09-09,표준 배송,GA-14515,강현정,소비자,영동군,충청북도,대한민국,FUR-CH-10001313,가구,의자,"SAFCO Steel Folding Chair, Black",254836.8,4,0.25,71236.8,금나나,충청,,
29,2015-09-03,2015-09-09,표준 배송,GA-14515,강현정,소비자,영동군,충청북도,대한민국,OFF-ST-10003837,사무용품,수납용품,"Tenex Lockers, Single Width",572724.9,5,0.45,-322937.1,금나나,충청,,
45,2015-08-18,2015-08-24,표준 배송,DV-13045,윤승혁,기업 고객,강진군,전라남도,대한민국,TEC-AC-10001639,사무기기,악세사리,"Belkin Flash Drive, Erganomic",109471.5,3,0.1,9684.9,정신,호남,,
46,2015-08-18,2015-08-24,표준 배송,DV-13045,윤승혁,기업 고객,강진군,전라남도,대한민국,OFF-BI-10002632,사무용품,바인더,"Acco Binding Machine, Recycled",141693.3,3,0.1,26759.7,정신,호남,,
47,2015-08-18,2015-08-24,표준 배송,DV-13045,윤승혁,기업 고객,강진군,전라남도,대한민국,OFF-EN-10001789,사무용품,봉투,"Kraft Peel and Seal, Set of 50",37619.64,2,0.1,-875.16,정신,호남,,
48,2015-08-18,2015-08-24,표준 배송,DV-13045,윤승혁,기업 고객,강진군,전라남도,대한민국,TEC-CO-10000786,사무기기,복사기,"Canon Fax Machine, Color",293603.94,1,0.1,29342.34,정신,호남,,
67,2015-09-16,2015-09-21,표준 배송,ME-17725,안솔길,소비자,안산시,경기도,대한민국,OFF-ST-10000220,사무용품,수납용품,"Rogers Shelving, Industrial",191586.6,3,0,34425,김성식,수도권,,
68,2015-09-16,2015-09-21,표준 배송,ME-17725,안솔길,소비자,안산시,경기도,대한민국,FUR-FU-10004820,가구,가구류,"Advantus Photo Frame, Erganomic",368424,7,0,158293.8,김성식,수도권,,
69,2015-09-16,2015-09-21,표준 배송,ME-17725,안솔길,소비자,안산시,경기도,대한민국,OFF-FA-10000577,사무용품,파스너,"Stockwell Push Pins, 12 Pack",27356.4,2,0,13647.6,김성식,수도권,,
70,2015-09-16,2015-09-21,표준 배송,ME-17725,안솔길,소비자,안산시,경기도,대한민국,OFF-FA-10004813,사무용품,파스너,"Stockwell Rubber Bands, Bulk Pack",50581.8,3,0,12576.6,김성식,수도권,,
71,2015-09-16,2015-09-21,표준 배송,ME-17725,안솔길,소비자,안산시,경기도,대한민국,OFF-FA-10003218,사무용품,파스너,"Advantus Push Pins, Assorted Sizes",36352.8,3,0,14871.6,김성식,수도권,,
72,2015-09-16,2015-09-21,표준 배송,ME-17725,안솔길,소비자,안산시,경기도,대한민국,OFF-LA-10004114,사무용품,라벨,"Avery File Folder Labels, Alphabetical",54712.8,6,0,15789.6,김성식,수도권,,
74,2015-08-13,2015-08-17,표준 배송,CR-12580,서지선,홈 오피스,창원시,경상남도,대한민국,FUR-FU-10002525,가구,가구류,"Deflect-O Door Stop, Erganomic",130264.2,3,0,61138.8,최진수,영남,,
92,2015-11-26,2015-11-30,표준 배송,MA-17995,소유희,홈 오피스,중랑구,서울특별시,대한민국,OFF-LA-10000506,사무용품,라벨,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",40208.4,4,0.1,8384.4,김성식,수도권,,
96,2015-05-05,2015-05-06,특급 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,TEC-MA-10004298,사무기기,전산기기,"Panasonic Calculator, Durable",42668.64,1,0.17,-8249.76,김성식,수도권,,
97,2015-05-05,2015-05-06,특급 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,OFF-FA-10001010,사무용품,파스너,"Stockwell Clamps, Metal",83684.88,8,0.47,-33329.52,김성식,수도권,,
98,2015-05-05,2015-05-06,특급 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,OFF-AP-10002017,사무용품,가전,"Cuisinart Blender, Red",56713.734,1,0.17,654.534,김성식,수도권,,
115,2015-01-26,2015-01-27,특급 배송,HK-14890,강효정,기업 고객,김제시,전라북도,대한민국,FUR-CH-10003950,가구,의자,"Novimex Executive Leather Armchair, Black",340989.57,1,0.27,-112135.23,정신,호남,,
124,2015-11-23,2015-11-26,특급 배송,NW-18400,손민,소비자,강남구,서울특별시,대한민국,FUR-FU-10000921,가구,가구류,"Advantus Door Stop, Erganomic",222615,5,0,19890,김성식,수도권,,
125,2015-12-13,2015-12-17,표준 배송,CK-12205,황윤설,소비자,동구,울산광역시,대한민국,TEC-PH-10003954,사무기기,전화기,"Cisco Signal Booster, Cordless",283992.48,2,0.1,25238.88,최진수,영남,,
137,2015-01-31,2015-02-05,표준 배송,LS-17200,최승준,기업 고객,전주시,전라북도,대한민국,FUR-CH-10004065,가구,의자,"SAFCO Bag Chairs, Adjustable",381373.92,8,0.1,25189.92,정신,호남,,
138,2015-01-31,2015-02-05,표준 배송,LS-17200,최승준,기업 고객,전주시,전라북도,대한민국,TEC-MA-10002680,사무기기,전산기기,"Konica Inkjet, White",855364.86,3,0.1,123535.26,정신,호남,,
198,2015-11-08,2015-11-10,특급 배송,SP-20920,오희창,소비자,도봉구,서울특별시,대한민국,TEC-MA-10001267,사무기기,전산기기,"Epson Calculator, Red",88862.4,2,0,23072.4,김성식,수도권,,
205,2015-11-03,2015-11-10,표준 배송,NC-18340,김정아,소비자,관악구,서울특별시,대한민국,OFF-LA-10004745,사무용품,라벨,"Harbour Creations Shipping Labels, Adjustable",28641.6,3,0,13953.6,김성식,수도권,,
